sensor_data,label
$$$0.5631921976548443/0.4635167256608401/0.3998478280907708/0.00509270042229024/0.1979178023514303/0.39749778203496133 $$$0.29256305436612223/0.4800812824845465/0.25422884525276324/0.6279300481025096/0.7315500977472605/0.6253458740178747 $$$0.5046654696441214/0.00509270042229024/0.42860044424815885/0.029314127861764842/0.8705635461859788/0.9038268758663988 $$$0.9063276832218091/0.2704055985369892/0.468655906784785/0.48260133575395897/0.2831195972997267/0.00509270042229024,Normal
$$$0.4014014548570207/0.46358356270083095/0.4454801484438949/0.670731697255512/0.559055109792025/0.5833333474499611 $$$0.37573215208145067/0.44715009528604277/0.3468249417229675/0.6402438940496663/0.5039369985160281/0.5277777674844034 $$$0.3588885545157282/0.42509976052506787/0.5357312067468338/0.7012195074335944/0.5748031353684518/0.5833333474499611 $$$0.35132185827907075/0.554277913498844/0.36436409905625833/0.6524390212584058/0.559055109792025/0.5277777674844034,Slow
$$$0.40841852635190146/0.4706006341957117/0.4524972199387756/0.6777487687503927/0.5660721812869057/0.5903504189448419 $$$0.3827492235763314/0.4541671667809235/0.35384201321784825/0.647260965544547/0.5109540700109089/0.5347948389792841 $$$0.36590562601060894/0.4321168320199486/0.5427482782417146/0.7082365789284751/0.5818202068633326/0.5903504189448419 $$$0.3583389297739515/0.5612949849937248/0.37138117055113906/0.6594560927532865/0.5660721812869057/0.5347948389792841,Slow
$$$0.37573215208145067/0.44715009528604277/0.3468249417229675/0.6402438940496663/0.5039369985160281/0.5277777674844034 $$$0.3588885545157282/0.42509976052506787/0.5357312067468338/0.7012195074335944/0.5748031353684518/0.5833333474499611 $$$0.35132185827907075/0.554277913498844/0.36436409905625833/0.6524390212584058/0.559055109792025/0.5277777674844034 $$$0.4699167338663056/0.659460293316133/0.601284959369238/0.7865853624525674/0.5826771609116497/0.7222222245749935,Slow
$$$0.3750528994979666/0.4464708427025587/0.34614568913948346/0.6395646414661822/0.503257745932544/0.5270985149009193 $$$0.35820930193224415/0.4244205079415838/0.5350519541633497/0.7005402548501103/0.5741238827849677/0.582654094866477 $$$0.3506426056955867/0.5535986609153599/0.36368484647277427/0.6517597686749217/0.5583758572085409/0.5270985149009193 $$$0.46923748128282156/0.6587810407326489/0.6006057067857539/0.7859061098690833/0.5819979083281656/0.7215429719915094,Slow
$$$0.3588885545157282/0.42509976052506787/0.5357312067468338/0.7012195074335944/0.5748031353684518/0.5833333474499611 $$$0.35132185827907075/0.554277913498844/0.36436409905625833/0.6524390212584058/0.559055109792025/0.5277777674844034 $$$0.4699167338663056/0.659460293316133/0.601284959369238/0.7865853624525674/0.5826771609116497/0.7222222245749935 $$$0.5637552140946871/0.7482197208740247/0.563807808101043/0.7560975557606033/0.6220472361071149/0.47222223251559664,Slow
$$$0.3574604778146137/0.42367168382395337/0.5343031300457193/0.69979143073248/0.5733750586673374/0.5819052707488466 $$$0.34989378157795625/0.5528498367977295/0.36293602235514383/0.6510109445572914/0.5576270330909106/0.526349690783289 $$$0.4684886571651911/0.6580322166150185/0.5998568826681234/0.7851572857514528/0.5812490842105351/0.7207941478738791 $$$0.5623271373935725/0.7467916441729101/0.5623797313999286/0.7546694790594888/0.6206191594060004/0.47079415581448214,Slow
$$$0.35132185827907075/0.554277913498844/0.36436409905625833/0.6524390212584058/0.559055109792025/0.5277777674844034 $$$0.4699167338663056/0.659460293316133/0.601284959369238/0.7865853624525674/0.5826771609116497/0.7222222245749935 $$$0.5637552140946871/0.7482197208740247/0.563807808101043/0.7560975557606033/0.6220472361071149/0.47222223251559664 $$$0.5945132481328205/0.47831342222104006/0.5287005977910775/0.7987804832700899/0.5669291225802384/0.5,Slow
$$$0.3487838470485425/0.5517399022683158/0.36182608782573006/0.6499010100278776/0.5565170985614968/0.5252397562538752 $$$0.46737872263577734/0.6569222820856048/0.5987469481387098/0.7840473512220392/0.5801391496811215/0.7196842133444653 $$$0.5612172028641589/0.7456817096434964/0.5612697968705148/0.7535595445300751/0.6195092248765867/0.46968422128506837 $$$0.5919752369022923/0.4757754109905118/0.5261625865605493/0.7962424720395617/0.5643911113497102/0.49746198876947173,Slow
$$$0.4699167338663056/0.659460293316133/0.601284959369238/0.7865853624525674/0.5826771609116497/0.7222222245749935 $$$0.5637552140946871/0.7482197208740247/0.563807808101043/0.7560975557606033/0.6220472361071149/0.47222223251559664 $$$0.5945132481328205/0.47831342222104006/0.5287005977910775/0.7987804832700899/0.5669291225802384/0.5 $$$0.26474313861207266/0.43922944047500495/0.5635223390724399/0.7195121840117202/0.5196850345965598/0.38888888771250324,Slow
$$$0.46661526908757656/0.6561588285374039/0.5979834945905089/0.7832838976738383/0.5793756961329206/0.7189207597962645 $$$0.560453749315958/0.7449182560952956/0.560506343322314/0.7527960909818743/0.6187457713283858/0.4689207677368676 $$$0.5912117833540914/0.475011957442311/0.5253991330123484/0.7954790184913608/0.5636276578015094/0.49669853522127094 $$$0.2614416738333436/0.4359279756962759/0.5602208742937108/0.7162107192329912/0.5163835698178307/0.3855874229337742,Slow
$$$0.5637552140946871/0.7482197208740247/0.563807808101043/0.7560975557606033/0.6220472361071149/0.47222223251559664 $$$0.5945132481328205/0.47831342222104006/0.5287005977910775/0.7987804832700899/0.5669291225802384/0.5 $$$0.26474313861207266/0.43922944047500495/0.5635223390724399/0.7195121840117202/0.5196850345965598/0.38888888771250324 $$$0.5681190026452689/0.22709251346610862/0.5579101076462356/0.5670731691445314/0.559055109792025/0.5,Slow
$$$0.5655799702873415/0.7500444770666791/0.5656325642936975/0.7579223119532578/0.6238719922997693/0.474046988708251 $$$0.5963380043254749/0.48013817841369444/0.5305253539837319/0.8006052394627443/0.5687538787728929/0.5018247561926544 $$$0.26656789480472703/0.4410541966676593/0.5653470952650943/0.7213369402043747/0.5215097907892142/0.3907136439051576 $$$0.5699437588379234/0.22891726965876302/0.55973486383889/0.5688979253371859/0.5608798659846794/0.5018247561926544,Slow
$$$0.5945132481328205/0.47831342222104006/0.5287005977910775/0.7987804832700899/0.5669291225802384/0.5 $$$0.26474313861207266/0.43922944047500495/0.5635223390724399/0.7195121840117202/0.5196850345965598/0.38888888771250324 $$$0.5681190026452689/0.22709251346610862/0.5579101076462356/0.5670731691445314/0.559055109792025/0.5 $$$0.12416187778070847/0.3534398353582803/0.39940604506823607/0.39634144981026964/0.7244094436200156/0.4444444650311932,Slow
$$$0.5900447706540382/0.4738449447422578/0.5242321203122952/0.7943120057913076/0.5624606451014561/0.49553152252121774 $$$0.2602746611332904/0.4347609629962227/0.5590538615936576/0.7150437065329379/0.5152165571177775/0.384420410233721 $$$0.5636505251664866/0.22262403598732636/0.5534416301674533/0.5626046916657491/0.5545866323132427/0.49553152252121774 $$$0.1196934003019262/0.348971357879498/0.3949375675894538/0.3918729723314874/0.7199409661412333/0.43997598755241096,Slow
$$$0.26474313861207266/0.43922944047500495/0.5635223390724399/0.7195121840117202/0.5196850345965598/0.38888888771250324 $$$0.5681190026452689/0.22709251346610862/0.5579101076462356/0.5670731691445314/0.559055109792025/0.5 $$$0.12416187778070847/0.3534398353582803/0.39940604506823607/0.39634144981026964/0.7244094436200156/0.4444444650311932 $$$0.4858036636140695/0.6922795592430666/0.3510272650323357/0.9329268215591527/0.6929133834636435/0.4444444650311932,Normal
$$$0.2711843554732035/0.4456706573361358/0.5699635559335707/0.7259534008728511/0.5261262514576907/0.3953301045736341 $$$0.5745602195063998/0.2335337303272395/0.5643513245073665/0.5735143860056623/0.5654963266531559/0.5064412168611309 $$$0.13060309464183936/0.35988105221941113/0.40584726192936693/0.4027826666714005/0.7308506604811464/0.4508856818923241 $$$0.4922448804752004/0.6987207761041975/0.3574684818934666/0.9393680384202836/0.6993546003247744/0.4508856818923241,Normal
$$$0.5681190026452689/0.22709251346610862/0.5579101076462356/0.5670731691445314/0.559055109792025/0.5 $$$0.12416187778070847/0.3534398353582803/0.39940604506823607/0.39634144981026964/0.7244094436200156/0.4444444650311932 $$$0.4858036636140695/0.6922795592430666/0.3510272650323357/0.9329268215591527/0.6929133834636435/0.4444444650311932 $$$0.39440461585802/0.25250845404754774/0.1863778962277734/0.6158536524146213/0.6771653413807661/0.38888888771250324,Normal
$$$0.5778805925507488/0.23685410337158844/0.5676716975517154/0.5768347590500112/0.5688166996975048/0.5097615899054798 $$$0.1339234676861883/0.3632014252637601/0.4091676349737159/0.40610303971574946/0.7341710335254954/0.45420605493667304 $$$0.49556525351954933/0.7020411491485464/0.36078885493781554/0.9426884114646326/0.7026749733691233/0.45420605493667304 $$$0.4041662057634998/0.26227004395302755/0.19613948613325322/0.6256152423201011/0.6869269312862459/0.39865047761798306,Normal
$$$0.12416187778070847/0.3534398353582803/0.39940604506823607/0.39634144981026964/0.7244094436200156/0.4444444650311932 $$$0.4858036636140695/0.6922795592430666/0.3510272650323357/0.9329268215591527/0.6929133834636435/0.4444444650311932 $$$0.39440461585802/0.25250845404754774/0.1863778962277734/0.6158536524146213/0.6771653413807661/0.38888888771250324 $$$0.32921032877413764/0.4246943031308317/0.6832977701032721/0.8475609665401798/0.33858266468803744/0.6666666948999221,Normal
$$$0.1307928784521598/0.3600708360297316/0.4060370457396874/0.402972450481721/0.731040444291467/0.45107546570264456 $$$0.49243466428552085/0.698910559914518/0.35765826570378706/0.9395578222306041/0.6995443841350949/0.45107546570264456 $$$0.40103561652947134/0.2591394547189991/0.19300889689922474/0.6224846530860727/0.6837963420522175/0.3955198883839546 $$$0.335841329445589/0.431325303802283/0.6899287707747235/0.8541919672116312/0.3452136653594888/0.6732976955713735,Normal
$$$0.4858036636140695/0.6922795592430666/0.3510272650323357/0.9329268215591527/0.6929133834636435/0.4444444650311932 $$$0.39440461585802/0.25250845404754774/0.1863778962277734/0.6158536524146213/0.6771653413807661/0.38888888771250324 $$$0.32921032877413764/0.4246943031308317/0.6832977701032721/0.8475609665401798/0.33858266468803744/0.6666666948999221 $$$0.338995085251951/0.09086948443949719/0.28251768737205585/0.21951219330803595/0.4094488060422204/0.41666665255003893,Normal
$$$0.4760444166175451/0.6825203122465422/0.3412680180358113/0.9231675745626283/0.6831541364671191/0.4346852180346688 $$$0.3846453688614956/0.24274920705102335/0.176618649231249/0.6060944054180969/0.6674060943842417/0.3791296407159788 $$$0.3194510817776132/0.41493505613430726/0.6735385231067477/0.8378017195436553/0.328823417691513/0.6569074479033977 $$$0.32923583825542657/0.0811102374429728/0.27275844037553143/0.20975294631151156/0.399689559045696/0.4069074055535145,Normal
$$$0.39440461585802/0.25250845404754774/0.1863778962277734/0.6158536524146213/0.6771653413807661/0.38888888771250324 $$$0.32921032877413764/0.4246943031308317/0.6832977701032721/0.8475609665401798/0.33858266468803744/0.6666666948999221 $$$0.338995085251951/0.09086948443949719/0.28251768737205585/0.21951219330803595/0.4094488060422204/0.41666665255003893 $$$0.4240536021417161/0.5406891872393373/0.2918200917386857/0.7195121840117202/1.0/0.6388888771250324,Normal
$$$0.39094199297578147/0.2490458311653092/0.18291527334553487/0.6123910295323828/0.6737027184985276/0.3854262648302647 $$$0.3257477058918991/0.42123168024859314/0.6798351472210336/0.8440983436579412/0.3351200418057989/0.6632040720176836 $$$0.33553246236971246/0.08740686155725867/0.2790550644898173/0.21604957042579742/0.40598618315998186/0.4132040296678004 $$$0.4205909792594776/0.5372265643570988/0.2883574688564472/0.7160495611294817/0.9965373771177615/0.6354262542427939,Normal
$$$0.32921032877413764/0.4246943031308317/0.6832977701032721/0.8475609665401798/0.33858266468803744/0.6666666948999221 $$$0.338995085251951/0.09086948443949719/0.28251768737205585/0.21951219330803595/0.4094488060422204/0.41666665255003893 $$$0.4240536021417161/0.5406891872393373/0.2918200917386857/0.7195121840117202/1.0/0.6388888771250324 $$$0.13735526358580466/1.0/0.11318124593032264/1.0/0.3070866045316653/0.41666665255003893,Normal
$$$0.33836907966261676/0.4338530540193108/0.6924565209917513/0.8567197174286589/0.34774141557651655/0.6758254457884013 $$$0.3481538361404301/0.1000282353279763/0.29167643826053496/0.22867094419651507/0.4186075569306995/0.42582540343851805 $$$0.43321235303019523/0.5498479381278165/0.30097884262716484/0.7286709349001994/1.0091587508884792/0.6480476280135116 $$$0.14651401447428378/1.0091587508884792/0.12233999681880176/1.0091587508884792/0.3162453554201444/0.42582540343851805,Normal
$$$0.338995085251951/0.09086948443949719/0.28251768737205585/0.21951219330803595/0.4094488060422204/0.41666665255003893 $$$0.4240536021417161/0.5406891872393373/0.2918200917386857/0.7195121840117202/1.0/0.6388888771250324 $$$0.13735526358580466/1.0/0.11318124593032264/1.0/0.3070866045316653/0.41666665255003893 $$$0.3594168275143344/0.8089966896842794/0.5186643437226457/0.9207317100379461/0.6220472361071149/0.47222223251559664,Normal
$$$0.3299884358832793/0.08186283507082551/0.27351103800338417/0.21050554393936427/0.4004421566735487/0.40766000318136725 $$$0.41504695277304443/0.5316825378706657/0.28281344237001405/0.7105055346430486/0.9909933506313283/0.6298822277563607 $$$0.12834861421713298/0.9909933506313283/0.10417459656165096/0.9909933506313283/0.2980799551629936/0.40766000318136725 $$$0.3504101781456627/0.7999900403156077/0.509657694353974/0.9117250606692744/0.6130405867384432/0.46321558314692496,Normal
$$$0.4240536021417161/0.5406891872393373/0.2918200917386857/0.7195121840117202/1.0/0.6388888771250324 $$$0.13735526358580466/1.0/0.11318124593032264/1.0/0.3070866045316653/0.41666665255003893 $$$0.3594168275143344/0.8089966896842794/0.5186643437226457/0.9207317100379461/0.6220472361071149/0.47222223251559664 $$$0.3352227003558809/0.4248755256715509/0.37445017319949003/0.689024381967914/0.36220471580766217/0.4444444650311932,Normal
$$$0.42611065856111324/0.5427462436587345/0.29387714815808286/0.7215692404311174/1.0020570564193971/0.6409459335444295 $$$0.1394123200052018/1.0020570564193971/0.11523830234971977/1.0020570564193971/0.30914366095106244/0.41872370896943606 $$$0.36147388393373153/0.8110537461036765/0.5207214001420428/0.9227887664573432/0.624104292526512/0.47427928893499377 $$$0.33727975677527805/0.42693258209094803/0.37650722961888716/0.6910814383873112/0.3642617722270593/0.44650152145059036,Normal
$$$0.13735526358580466/1.0/0.11318124593032264/1.0/0.3070866045316653/0.41666665255003893 $$$0.3594168275143344/0.8089966896842794/0.5186643437226457/0.9207317100379461/0.6220472361071149/0.47222223251559664 $$$0.3352227003558809/0.4248755256715509/0.37445017319949003/0.689024381967914/0.36220471580766217/0.4444444650311932 $$$0.41450312695973357/0.6520655003316405/0.0/0.7499999907036843/0.4803149594010946/0.5,Normal
$$$0.140459029589568/1.0031037660037634/0.11628501193408597/1.0031037660037634/0.31019037053542864/0.41977041855380226 $$$0.36252059351809773/0.8121004556880427/0.521768109726409/0.9238354760417093/0.6251510021108782/0.47532599851935997 $$$0.33832646635964425/0.42797929167531423/0.37755393920325336/0.6921281479716773/0.3653084818114255/0.44754823103495656 $$$0.4176068929634969/0.6551692663354037/0.003103766003763324/0.7531037567074476/0.4834187254048579/0.5031037660037633,Normal
$$$0.3594168275143344/0.8089966896842794/0.5186643437226457/0.9207317100379461/0.6220472361071149/0.47222223251559664 $$$0.3352227003558809/0.4248755256715509/0.37445017319949003/0.689024381967914/0.36220471580766217/0.4444444650311932 $$$0.41450312695973357/0.6520655003316405/0.0/0.7499999907036843/0.4803149594010946/0.5 $$$0.13372632185827907/0.6237917395689483/0.4206533103256184/0.6219512081752246/0.5039369985160281/0.5277777674844034,Normal
$$$0.35616713020007523/0.8057469923700202/0.5154146464083865/0.9174820127236869/0.6187975387928557/0.46897253520133747 $$$0.33197300304162175/0.42162582835729173/0.37120047588523086/0.6857746846536549/0.358955018493403/0.44119476771693406 $$$0.4112534296454744/0.6488158030173813/-0.0032496973142591814/0.7467502933894251/0.4770652620868354/0.49675030268574083 $$$0.1304766245440199/0.6205420422546891/0.41740361301135925/0.6187015108609655/0.500687301201769/0.5245280701701442,Normal
$$$0.3352227003558809/0.4248755256715509/0.37445017319949003/0.689024381967914/0.36220471580766217/0.4444444650311932 $$$0.41450312695973357/0.6520655003316405/0.0/0.7499999907036843/0.4803149594010946/0.5 $$$0.13372632185827907/0.6237917395689483/0.4206533103256184/0.6219512081752246/0.5039369985160281/0.5277777674844034 $$$0.0/0.6443475992539912/0.8807511671598024/0.7926829182131707/0.5984251849874902/0.8611111017000259,Normal
